Date,High,Low,Open,Close,Volume,Adj Close
2015-07-27,670.0,655.5499877929688,659.5,657.9749755859375,900076.0,624.4681396484375
2015-07-28,669.75,653.2750244140625,660.0,657.0,1242534.0,623.5429077148438
2015-07-29,663.5,650.0,661.9500122070312,657.7750244140625,1372156.0,624.2783813476562
2015-07-30,671.75,655.5999755859375,662.8250122070312,658.875,1368146.0,625.3223266601562
2015-07-31,691.0,661.5,664.2999877929688,681.7999877929688,2508732.0,647.0798950195312
2015-08-03,677.0,666.0,677.0,668.9500122070312,831716.0,634.88427734375
2015-08-04,684.9500122070312,668.4249877929688,670.6500244140625,682.1500244140625,1124208.0,647.412109375
2015-08-05,694.9749755859375,674.8250122070312,683.0,693.4249877929688,1282268.0,658.1129150390625
2015-08-06,703.7249755859375,686.8499755859375,693.25,698.625,1255418.0,663.0480346679688
2015-08-07,721.0250244140625,692.5,697.5,695.1500244140625,4958870.0,659.7500610351562
2015-08-10,697.4749755859375,676.0,690.0,679.8499755859375,1431622.0,645.2291870117188
2015-08-11,684.4749755859375,667.5,681.4500122070312,669.7750244140625,1486050.0,635.6672973632812
2015-08-12,669.75,647.5,669.5,649.7000122070312,1515180.0,616.6146240234375
2015-08-13,674.0,650.5,651.5499877929688,669.7999877929688,1535240.0,635.6910400390625
2015-08-14,690.9000244140625,672.5,674.0,689.0750122070312,1466162.0,653.984375
2015-08-17,689.9500122070312,672.5999755859375,689.9500122070312,675.5250244140625,790168.0,641.1244506835938
2015-08-18,685.875,675.5499877929688,677.0499877929688,682.4749755859375,844484.0,647.7205810546875
2015-08-19,692.3499755859375,674.3499755859375,683.5,682.8250122070312,1065202.0,648.052734375
2015-08-20,687.5999755859375,663.8250122070312,685.0,667.375,1406780.0,633.3895263671875
2015-08-21,664.9000244140625,644.0,661.5,661.125,1548770.0,627.457763671875
2015-08-24,649.0,612.5,642.4500122070312,621.625,2079760.0,589.9691772460938
2015-08-25,636.9749755859375,613.0,625.0,625.4749755859375,2133382.0,593.6231689453125
2015-08-26,631.0,602.5499877929688,627.5750122070312,607.75,2001506.0,576.8008422851562
2015-08-27,623.5,607.5,623.3499755859375,615.0999755859375,4865668.0,583.776611328125
2015-08-28,623.5250244140625,609.5,618.2999877929688,616.9749755859375,3995432.0,585.5560913085938
2015-08-31,621.0,605.8499755859375,615.5,610.4500122070312,3746160.0,579.3633422851562
2015-09-01,609.1749877929688,584.5,603.75,588.5999755859375,3174664.0,558.6260986328125
2015-09-02,593.9500122070312,562.75,592.5,567.2750244140625,4493220.0,538.3870849609375
2015-09-03,579.0,546.0750122070312,571.9749755859375,570.3250122070312,2712720.0,541.2816772460938
2015-09-04,570.75,550.5,569.0,555.2999877929688,2989644.0,527.0217895507812
