Date,High,Low,Open,Close,Volume,Adj Close
2015-07-27,208.89999389648438,206.5330047607422,207.66700744628906,207.76699829101562,5118397.0,182.3416290283203
2015-07-28,209.26699829101562,206.36700439453125,207.9669952392578,207.4669952392578,6543582.0,182.07835388183594
2015-07-29,208.0,200.39999389648438,207.33299255371094,202.66700744628906,9357954.0,177.86575317382812
2015-07-30,211.89999389648438,200.0,202.66700744628906,210.63299560546875,19974736.0,184.85690307617188
2015-07-31,218.26699829101562,210.1999969482422,211.9669952392578,217.33299255371094,16320411.0,190.7369842529297
2015-08-03,222.33299255371094,216.73300170898438,217.33299255371094,221.0330047607422,14353090.0,193.98422241210938
2015-08-04,221.0330047607422,216.36700439453125,220.9669952392578,219.93299865722656,9935278.0,193.01882934570312
2015-08-05,222.0330047607422,217.73300170898438,219.93299865722656,221.1999969482422,5709988.0,194.13076782226562
2015-08-06,220.66700744628906,216.0,220.36700439453125,217.5,8460196.0,190.88356018066406
2015-08-07,217.06700134277344,214.66700744628906,216.0,216.3000030517578,4471840.0,189.83041381835938
2015-08-10,218.16700744628906,212.89999389648438,216.33299255371094,213.9669952392578,5584849.0,187.7829132080078
2015-08-11,214.60000610351562,210.89999389648438,213.39999389648438,213.39999389648438,5315647.0,187.28530883789062
2015-08-12,213.33299255371094,210.66700744628906,213.33299255371094,211.16700744628906,11926686.0,185.3255615234375
2015-08-13,213.13299560546875,202.0,211.60000610351562,210.89999389648438,6644727.0,185.0912322998047
2015-08-14,213.5,209.73300170898438,211.66700744628906,212.10000610351562,7597824.0,186.1444091796875
2015-08-17,213.1999969482422,210.33299255371094,212.86700439453125,211.26699829101562,4328919.0,185.413330078125
2015-08-18,212.39999389648438,208.39999389648438,211.0,209.89999389648438,9079849.0,184.21360778808594
2015-08-19,212.0,206.0,209.33299255371094,211.26699829101562,7373896.0,185.413330078125
2015-08-20,220.23300170898438,210.89999389648438,212.06700134277344,219.56700134277344,18008401.0,192.69760131835938
2015-08-21,220.86700439453125,215.16700744628906,219.3000030517578,220.5,17768257.0,193.51644897460938
2015-08-24,219.66700744628906,210.39999389648438,214.0330047607422,213.4669952392578,16485139.0,187.34408569335938
2015-08-25,217.43299865722656,208.33299255371094,214.6999969482422,213.26699829101562,21275217.0,187.16856384277344
2015-08-26,213.89999389648438,209.06700134277344,211.73300170898438,211.76699829101562,16155688.0,185.85214233398438
2015-08-27,218.36700439453125,210.89999389648438,215.66700744628906,217.13299560546875,20038834.0,190.5614776611328
2015-08-28,219.56700134277344,216.4669952392578,219.56700134277344,218.0,9725322.0,191.3223876953125
2015-08-31,219.0,214.39999389648438,216.5,216.76699829101562,9634683.0,190.24024963378906
2015-09-01,215.93299865722656,209.5330047607422,215.0,210.3000030517578,9470865.0,184.56466674804688
2015-09-02,215.36700439453125,210.10000610351562,212.60000610351562,213.39999389648438,13014679.0,187.28530883789062
2015-09-03,216.4669952392578,212.73300170898438,212.89999389648438,213.33299255371094,10088448.0,187.22650146484375
2015-09-04,214.33299255371094,209.83299255371094,213.33299255371094,211.39999389648438,15716596.0,185.530029296875
2015-09-07,213.0,207.43299865722656,210.86700439453125,208.9669952392578,7112326.0,183.394775390625
2015-09-08,210.39999389648438,206.86700439453125,208.73300170898438,208.60000610351562,10240566.0,183.07269287109375
2015-09-09,210.93299865722656,208.56700134277344,210.16700744628906,209.60000610351562,6123207.0,183.95033264160156
2015-09-10,210.5330047607422,206.89999389648438,207.33299255371094,208.89999389648438,8968275.0,183.3359832763672
2015-09-11,210.76699829101562,208.10000610351562,209.8000030517578,209.16700744628906,6712321.0,183.57032775878906
2015-09-14,210.13299560546875,207.73300170898438,209.16700744628906,209.10000610351562,7474416.0,183.51150512695312
2015-09-15,211.93299865722656,208.33299255371094,208.66700744628906,211.36700439453125,5174854.0,185.50108337402344
2015-09-16,215.23300170898438,211.4669952392578,212.43299865722656,214.76699829101562,5589585.0,188.48501586914062
2015-09-18,218.66700744628906,209.83299255371094,216.66700744628906,212.0,12828255.0,186.05662536621094
